household_key,recency,frequency,monetary,recency_rfm,frequency_rfm,monetary_rfm,segmentasi
360,1,37,447.6,4,2,1,OCCASIONAL CUSTOMER
431,1,36,531.67,5,2,1,OCCASIONAL CUSTOMER
1602,1,159,6425.14,5,4,5,LOYALIST
1284,1,160,1974.49,5,4,3,POTENTIAL LOYALIST
1695,1,160,1174.56,5,4,2,REGULAR
485,1,162,5431.01,5,4,5,LOYALIST
1906,1,163,8631.61,5,5,5,CHAMPION
1864,1,164,16941.58,5,5,5,CHAMPION
1693,1,164,8354.55,5,5,5,CHAMPION
1976,1,165,3546.81,5,5,4,LOYALIST
1824,1,165,3117.11,5,5,4,LOYALIST
1579,1,600,12695.25,5,5,5,CHAMPION
1172,1,167,4569.24,5,5,4,LOYALIST
1023,1,603,38319.79,5,5,5,CHAMPION
105,1,169,4591.67,5,5,4,LOYALIST
2498,1,172,2601.6,5,5,3,POTENTIAL LOYALIST
1203,1,173,6385.44,5,5,5,CHAMPION
165,1,174,2995.47,5,5,4,LOYALIST
142,1,176,2324.19,5,5,3,POTENTIAL LOYALIST
1113,1,176,4391.3,5,5,4,LOYALIST
1293,1,176,2762.8,5,5,3,POTENTIAL LOYALIST
2070,1,635,9210.42,5,5,5,CHAMPION
1623,1,180,4733.62,5,5,4,LOYALIST
63,1,33,589.6,5,2,1,OCCASIONAL CUSTOMER
568,1,180,8612.85,5,5,5,CHAMPION
2162,1,180,139.234.500.000.000.000.000.000.000,5,5,5,CHAMPION
745,1,180,6713.51,5,5,5,CHAMPION
91,1,181,2899.66,5,5,4,LOYALIST
856,1,182,5080.04,5,5,4,LOYALIST
603,1,182,3219.5,5,5,4,LOYALIST
838,1,32,384.69,5,1,1,OCCASIONAL CUSTOMER
1599,1,182,6161.21,5,5,5,CHAMPION
506,1,32,1254.17,5,1,2,OCCASIONAL CUSTOMER
1057,1,184,8219.34,5,5,5,CHAMPION
904,1,31,890.25,5,1,2,OCCASIONAL CUSTOMER
1117,1,186,3667.44,5,5,4,LOYALIST
765,1,30,1586.58,5,1,2,OCCASIONAL CUSTOMER
1630,1,188,9265.32,5,5,5,CHAMPION
1338,1,189,17.839.800.000.000.000.000.000.000,5,5,3,POTENTIAL LOYALIST
2462,1,189,11593.06,5,5,5,CHAMPION
2256,1,30,1497.56,5,1,2,OCCASIONAL CUSTOMER
2007,1,191,8887.75,5,5,5,CHAMPION
2234,1,192,7971.57,5,5,5,CHAMPION
859,1,194,7074.2,5,5,5,CHAMPION
1557,1,195,6528.36,5,5,5,CHAMPION
209,1,196,6876.56,5,5,5,CHAMPION
2226,1,640,8917.54,5,5,5,CHAMPION
972,1,197,4219.18,5,5,4,LOYALIST
1526,1,199,2901.09,5,5,4,LOYALIST
1580,1,201,1771.02,5,5,3,POTENTIAL LOYALIST
285,1,202,4227.64,5,5,4,LOYALIST
1509,1,204,6452.83,5,5,5,CHAMPION
1321,1,204,1888.13,5,5,3,POTENTIAL LOYALIST
98,1,205,2547.3,5,5,3,POTENTIAL LOYALIST
979,1,205,12854.66,5,5,5,CHAMPION
1126,1,28,2543.36,5,1,3,OCCASIONAL CUSTOMER
258,1,211,2631.11,5,5,3,POTENTIAL LOYALIST
598,1,213,3354.9,5,5,4,LOYALIST
644,1,214,3772.03,5,5,4,LOYALIST
855,1,216,5617.79,5,5,5,CHAMPION
2445,1,217,6546.05,5,5,5,CHAMPION
1453,1,761,21661.29,5,5,5,CHAMPION
1209,1,23,361.42,5,1,1,OCCASIONAL CUSTOMER
1636,1,22,1197.77,5,1,2,OCCASIONAL CUSTOMER
947,1,221,2305.51,5,5,3,POTENTIAL LOYALIST
695,1,226,8523.93,5,5,5,CHAMPION
636,1,227,9045.17,5,5,5,CHAMPION
426,1,228,7860.85,5,5,5,CHAMPION
710,1,229,3724.48,5,5,4,LOYALIST
1040,1,229,5664.74,5,5,5,CHAMPION
1128,1,234,3027,5,5,4,LOYALIST
920,1,238,5887.36,5,5,5,CHAMPION
1795,1,1138,9751.73,5,5,5,CHAMPION
243,1,250,8074.12,5,5,5,CHAMPION
1078,1,250,6885.69,5,5,5,CHAMPION
712,1,256,11711.02,5,5,5,CHAMPION
1778,1,259,9336.3,5,5,5,CHAMPION
1451,1,260,6700.05,5,5,5,CHAMPION
588,1,262,95.405.400.000.000.000.000.000.000,5,5,5,CHAMPION
2284,1,265,17152.63,5,5,5,CHAMPION
161,1,266,6071.52,5,5,5,CHAMPION
294,1,269,5411.36,5,5,5,CHAMPION
389,1,271,14880.92,5,5,5,CHAMPION
690,1,273,4963.14,5,5,4,LOYALIST
523,1,277,5731.87,5,5,5,CHAMPION
2412,1,279,12763.78,5,5,5,CHAMPION
386,1,281,4676.43,5,5,4,LOYALIST
85,1,282,4696.49,5,5,4,LOYALIST
1142,1,284,15178.96,5,5,5,CHAMPION
1491,1,289,5635.97,5,5,5,CHAMPION
1547,1,289,2222.05,5,5,3,POTENTIAL LOYALIST
290,1,290,5524.34,5,5,5,CHAMPION
1045,1,295,4893.11,5,5,4,LOYALIST
805,1,304,55.654.700.000.000.000.000.000.000,5,5,5,CHAMPION
2264,1,315,16960.59,5,5,5,CHAMPION
1584,1,317,7435.38,5,5,5,CHAMPION
1829,1,320,6618.55,5,5,5,CHAMPION
1527,1,321,17295.18,5,5,5,CHAMPION
1277,1,328,5900.81,5,5,5,CHAMPION
1550,1,338,2542.45,5,5,3,POTENTIAL LOYALIST
1475,1,339,14855.21,5,5,5,CHAMPION
2427,1,346,8725.94,5,5,5,CHAMPION
883,1,352,10165.13,5,5,5,CHAMPION
1367,1,352,12125.48,5,5,5,CHAMPION
1476,1,356,9481.75,5,5,5,CHAMPION
454,1,356,821.593.000.000.000.000.000.000.000,5,5,5,CHAMPION
1361,1,11,608.58,5,1,1,OCCASIONAL CUSTOMER
1975,1,363,17548.27,5,5,5,CHAMPION
299,1,11,242.24,5,1,1,OCCASIONAL CUSTOMER
253,1,385,10993.71,5,5,5,CHAMPION
661,1,394,8271.31,5,5,5,CHAMPION
40,1,400,12907.89,5,5,5,CHAMPION
2173,1,86,2177.52,5,3,3,POTENTIAL LOYALIST
77,1,87,6227.1,5,3,5,POTENTIAL LOYALIST
1354,1,87,2534.76,5,3,3,POTENTIAL LOYALIST
1357,1,87,3061.9,5,3,4,POTENTIAL LOYALIST
779,1,86,3918.28,5,3,4,POTENTIAL LOYALIST
1968,1,89,2479.97,5,3,3,POTENTIAL LOYALIST
1300,1,84,2959.65,5,3,4,POTENTIAL LOYALIST
42,1,89,1985.86,5,3,3,POTENTIAL LOYALIST
973,1,84,13486.32,5,3,5,POTENTIAL LOYALIST
1978,1,89,1459.68,5,3,2,REGULAR
1001,1,90,4082,5,3,4,POTENTIAL LOYALIST
1429,1,83,818.56,5,3,2,REGULAR
1304,1,90,899.49,5,3,2,REGULAR
1947,1,90,7209.25,5,3,5,POTENTIAL LOYALIST
308,1,83,2465.26,5,3,3,POTENTIAL LOYALIST
2030,1,90,2628.1,5,3,3,POTENTIAL LOYALIST
139,1,83,3073.33,5,3,4,POTENTIAL LOYALIST
1010,1,91,2486.39,5,3,3,POTENTIAL LOYALIST
116,1,83,647.72,5,3,1,REGULAR
1241,1,91,2041.45,5,3,3,POTENTIAL LOYALIST
143,1,408,6574.23,5,5,5,CHAMPION
51,1,83,3046.86,5,3,4,POTENTIAL LOYALIST
1127,0,29,1563.53,5,1,2,OCCASIONAL CUSTOMER
996,0,139,2220.85,5,4,3,POTENTIAL LOYALIST
2334,0,361,11955.38,5,5,5,CHAMPION
983,0,196,3807.15,5,5,4,LOYALIST
881,0,139,4295.11,5,4,4,LOYALIST
2342,0,196,5934.36,5,5,5,CHAMPION
988,0,196,6109.18,5,5,5,CHAMPION
1130,0,362,6563.15,5,5,5,CHAMPION
2440,0,139,2563.57,5,4,3,POTENTIAL LOYALIST
52,0,139,5487.28,5,4,5,LOYALIST
1920,0,93,19.277.400.000.000.000.000.000.000,5,3,3,POTENTIAL LOYALIST
909,0,713,12414.56,5,5,5,CHAMPION
2313,0,11,105.69,5,1,1,OCCASIONAL CUSTOMER
2168,0,197,5666.66,5,5,5,CHAMPION
1379,0,509,13995.22,5,5,5,CHAMPION
1352,0,138,5398.95,5,4,5,LOYALIST
358,0,371,12729.34,5,5,5,CHAMPION
936,0,502,7089.49,5,5,5,CHAMPION
303,0,199,4879.67,5,5,4,LOYALIST
46,0,137,8433.43,5,4,5,LOYALIST
22,0,136,6256.04,5,4,5,LOYALIST
707,0,498,19194.42,5,5,5,CHAMPION
162,0,71,3037.54,5,3,4,POTENTIAL LOYALIST
771,0,497,7990.97,5,5,5,CHAMPION
2179,0,46,1452.29,5,2,2,OCCASIONAL CUSTOMER
1216,0,134,5303.53,5,4,5,LOYALIST
2139,0,372,4695.59,5,5,4,LOYALIST
1349,0,202,5380.22,5,5,5,CHAMPION
706,0,133,4024.6,5,4,4,LOYALIST
377,0,133,3166.45,5,4,4,LOYALIST
725,0,133,4828.58,5,4,4,LOYALIST
2055,0,133,2408.74,5,4,3,POTENTIAL LOYALIST
726,0,71,2220.15,5,3,3,POTENTIAL LOYALIST
2112,0,132,5116.15,5,4,5,LOYALIST
511,0,373,5425.53,5,5,5,CHAMPION
2215,0,132,2402.11,5,4,3,POTENTIAL LOYALIST
2247,0,90,3992.67,5,3,4,POTENTIAL LOYALIST
738,0,101,2593.12,5,4,3,POTENTIAL LOYALIST
1179,0,205,9428.4,5,5,5,CHAMPION
30,0,28,622.8,5,1,1,OCCASIONAL CUSTOMER
1823,0,377,12268.85,5,5,5,CHAMPION
808,0,206,2317.9,5,5,3,POTENTIAL LOYALIST
630,0,206,7746.27,5,5,5,CHAMPION
1649,0,48,1132.4,5,2,2,OCCASIONAL CUSTOMER
820,0,208,4603.98,5,5,4,LOYALIST
1898,0,48,717.71,5,2,1,OCCASIONAL CUSTOMER
587,0,27,247.93,5,1,1,OCCASIONAL CUSTOMER
326,0,26,739.72,5,1,1,OCCASIONAL CUSTOMER
1817,0,48,1024.72,5,2,2,OCCASIONAL CUSTOMER
631,0,483,9277.72,5,5,5,CHAMPION
1775,0,211,9485.14,5,5,5,CHAMPION
1432,0,9,336.95,5,1,1,OCCASIONAL CUSTOMER
344,0,48,2237.91,5,2,3,OCCASIONAL CUSTOMER
586,0,211,5822.64,5,5,5,CHAMPION
652,0,48,1800.09,5,2,3,OCCASIONAL CUSTOMER
2258,0,49,1574.94,5,2,2,OCCASIONAL CUSTOMER
2080,0,130,5704.14,5,4,5,LOYALIST
380,0,129,7726.44,5,4,5,LOYALIST
1644,0,26,397.48,5,1,1,OCCASIONAL CUSTOMER
489,0,212,5866.56,5,5,5,CHAMPION
1138,0,212,4546.37,5,5,4,LOYALIST
906,0,382,7048.71,5,5,5,CHAMPION
2083,0,383,8308.39,5,5,5,CHAMPION
442,0,214,3094.71,5,5,4,LOYALIST
840,0,214,11944.57,5,5,5,CHAMPION
2071,0,215,1732.97,5,5,3,POTENTIAL LOYALIST
410,0,129,1148.42,5,4,2,REGULAR
1966,0,129,5307.89,5,4,5,LOYALIST
647,0,129,6326.74,5,4,5,LOYALIST
1265,0,49,1409.87,5,2,2,OCCASIONAL CUSTOMER
1229,0,385,18304.31,5,5,5,CHAMPION
889,0,216,12983.01,5,5,5,CHAMPION
1062,0,216,1495.76,5,5,2,REGULAR
2240,0,216,5413.2,5,5,5,CHAMPION
1803,0,216,14420.9,5,5,5,CHAMPION
608,0,217,5148.98,5,5,5,CHAMPION
361,0,217,8747.1,5,5,5,CHAMPION
104,0,128,6546.74,5,4,5,LOYALIST
997,0,92,4646.81,5,3,4,POTENTIAL LOYALIST
1240,0,217,11250.07,5,5,5,CHAMPION
1822,0,218,3516.44,5,5,4,LOYALIST
1154,0,127,3803.55,5,4,4,LOYALIST
1421,0,218,5535.2,5,5,5,CHAMPION
971,0,126,3676.15,5,4,4,LOYALIST
20,0,387,7486.11,5,5,5,CHAMPION
1158,0,219,2903.2,5,5,4,LOYALIST
1228,0,797,14503.89,5,5,5,CHAMPION
792,0,23,337.11,5,1,1,OCCASIONAL CUSTOMER
753,0,50,2177.13,5,2,3,OCCASIONAL CUSTOMER
1467,0,835,2957.82,5,5,4,LOYALIST
673,0,50,704.61,5,2,1,OCCASIONAL CUSTOMER
1907,0,388,8939.5,5,5,5,CHAMPION
1792,0,126,3140.33,5,4,4,LOYALIST
1440,0,100,2551.58,5,4,3,POTENTIAL LOYALIST
2057,0,125,3150.45,5,4,4,LOYALIST
2400,0,391,14681.32,5,5,5,CHAMPION
806,0,125,5875.35,5,4,5,LOYALIST
675,0,223,4832.38,5,5,4,LOYALIST
256,0,125,9850.35,5,4,5,LOYALIST
1901,0,852,11462.24,5,5,5,CHAMPION
1890,0,51,1934.45,5,2,3,OCCASIONAL CUSTOMER
2190,0,225,9520.85,5,5,5,CHAMPION
1084,0,225,2363.16,5,5,3,POTENTIAL LOYALIST
1981,0,100,1450.68,5,4,2,REGULAR
623,0,124,3899.16,5,4,4,LOYALIST
435,0,93,1817.22,5,3,3,POTENTIAL LOYALIST
818,0,52,1724.59,5,2,3,OCCASIONAL CUSTOMER
2148,0,124,3263.92,5,4,4,LOYALIST
2471,0,52,947.61,5,2,2,OCCASIONAL CUSTOMER
422,0,20,983.32,5,1,2,OCCASIONAL CUSTOMER
862,0,71,1753.9,5,3,3,POTENTIAL LOYALIST
1572,0,52,2544.41,5,2,3,OCCASIONAL CUSTOMER
33,0,52,1200.74,5,2,2,OCCASIONAL CUSTOMER
1592,0,52,2371.59,5,2,3,OCCASIONAL CUSTOMER
2298,0,83,2709.53,5,3,3,POTENTIAL LOYALIST
1999,0,52,783.33,5,2,2,OCCASIONAL CUSTOMER
2198,0,403,7205.88,5,5,5,CHAMPION
1969,0,230,2246.2,5,5,3,POTENTIAL LOYALIST
2296,0,230,13404.83,5,5,5,CHAMPION
830,0,231,1694.32,5,5,3,POTENTIAL LOYALIST
1725,0,19,826.74,5,1,2,OCCASIONAL CUSTOMER
1861,0,123,1868.45,5,4,3,POTENTIAL LOYALIST
1258,0,232,3502.45,5,5,4,LOYALIST
900,0,1223,16450.53,5,5,5,CHAMPION
316,0,53,1037.78,5,2,2,OCCASIONAL CUSTOMER
574,0,120,6753.54,5,4,5,LOYALIST
216,0,120,2624.5,5,4,3,POTENTIAL LOYALIST
604,0,56,2311.65,5,2,3,OCCASIONAL CUSTOMER
334,0,466,4827.8,5,5,4,LOYALIST
318,0,92,1242.25,5,3,2,REGULAR
2344,0,57,2690.84,5,2,3,OCCASIONAL CUSTOMER
178,0,119,2028.47,5,4,3,POTENTIAL LOYALIST
1869,0,119,3630.62,5,4,4,LOYALIST
420,0,99,2130.58,5,4,3,POTENTIAL LOYALIST
1528,0,239,8086.55,5,5,5,CHAMPION
727,0,118,4923.13,5,4,4,LOYALIST
824,0,57,1167.03,5,2,2,OCCASIONAL CUSTOMER
668,0,57,1151.04,5,2,2,OCCASIONAL CUSTOMER
2124,0,240,7859.41,5,5,5,CHAMPION
1363,0,58,4075.4,5,2,4,OCCASIONAL CUSTOMER
951,0,18,690.22,5,1,1,OCCASIONAL CUSTOMER
32,0,116,3381.82,5,4,4,LOYALIST
2423,0,59,2838.62,5,3,4,POTENTIAL LOYALIST
1133,0,115,1377.66,5,4,2,REGULAR
1337,0,244,11500.76,5,5,5,CHAMPION
762,0,886,8982.79,5,5,5,CHAMPION
1627,0,114,3484.02,5,4,4,LOYALIST
1535,0,247,8453.65,5,5,5,CHAMPION
124,0,61,683.41,5,3,1,REGULAR
2004,0,248,10053.87,5,5,5,CHAMPION
2125,0,113,4833.29,5,4,4,LOYALIST
1227,0,86,3810.36,5,3,4,POTENTIAL LOYALIST
1694,0,249,8055.47,5,5,5,CHAMPION
1515,0,99,4158.2,5,4,4,LOYALIST
1618,0,99,4562.48,5,4,4,LOYALIST
2202,0,18,319.9,5,1,1,OCCASIONAL CUSTOMER
1856,0,459,4661.53,5,5,4,LOYALIST
596,0,113,2996.37,5,4,4,LOYALIST
1414,0,17,274.03,5,1,1,OCCASIONAL CUSTOMER
740,0,113,6644.85,5,4,5,LOYALIST
1190,0,253,3327.02,5,5,4,LOYALIST
1245,0,254,4469.27,5,5,4,LOYALIST
567,0,254,3134.9,5,5,4,LOYALIST
891,0,113,7035.21,5,4,5,LOYALIST
418,0,256,6960.96,5,5,5,CHAMPION
1753,0,456,2964.05,5,5,4,LOYALIST
2225,0,98,3352.07,5,3,4,POTENTIAL LOYALIST
184,0,257,7090.07,5,5,5,CHAMPION
432,0,257,3486.55,5,5,4,LOYALIST
2000,0,61,552.29,5,3,1,REGULAR
1272,0,258,10019.45,5,5,5,CHAMPION
2315,0,9,266.1,5,1,1,OCCASIONAL CUSTOMER
2347,0,93,3232.55,5,3,4,POTENTIAL LOYALIST
412,0,112,2426.3,5,4,3,POTENTIAL LOYALIST
1483,0,112,4725.27,5,4,4,LOYALIST
1818,0,72,1333.43,5,3,2,REGULAR
239,0,264,4671.2,5,5,4,LOYALIST
64,0,264,3917.81,5,5,4,LOYALIST
1166,0,409,12300.62,5,5,5,CHAMPION
553,0,265,7259.09,5,5,5,CHAMPION
2170,0,266,6198.89,5,5,5,CHAMPION
1088,0,91,1439.61,5,3,2,REGULAR
2259,0,16,589.17,5,1,1,OCCASIONAL CUSTOMER
58,0,268,10367.08,5,5,5,CHAMPION
1098,0,449,9500.7,5,5,5,CHAMPION
1346,0,80,1174.31,5,3,2,REGULAR
242,0,87,5231.8,5,3,5,POTENTIAL LOYALIST
520,0,112,2071.15,5,4,3,POTENTIAL LOYALIST
2064,0,271,5424.85,5,5,5,CHAMPION
2006,0,111,4873.24,5,4,4,LOYALIST
282,0,110,4162.56,5,4,4,LOYALIST
1076,0,86,2241.01,5,3,3,POTENTIAL LOYALIST
2416,0,110,4422.98,5,4,4,LOYALIST
1639,0,110,2578.1,5,4,3,POTENTIAL LOYALIST
955,0,274,405.369.000.000.000.000.000.000.000,5,5,4,LOYALIST
23,0,110,3158.58,5,4,4,LOYALIST
76,0,16,315.94,5,1,1,OCCASIONAL CUSTOMER
1598,0,445,11516.83,5,5,5,CHAMPION
1269,0,109,2595.17,5,4,3,POTENTIAL LOYALIST
2194,0,404,7169.78,5,5,5,CHAMPION
1370,0,86,8531.89,5,3,5,POTENTIAL LOYALIST
19,0,421,11299.61,5,5,5,CHAMPION
2214,0,15,450.87,5,1,1,OCCASIONAL CUSTOMER
1129,0,73,2401.41,5,3,3,POTENTIAL LOYALIST
864,0,109,7892.97,5,4,5,LOYALIST
135,0,74,717.5,5,3,1,REGULAR
2191,0,15,780.92,5,1,2,OCCASIONAL CUSTOMER
1651,0,65,2025.08,5,3,3,POTENTIAL LOYALIST
1777,0,75,1169.97,5,3,2,REGULAR
1609,0,412,27859.68,5,5,5,CHAMPION
2088,0,109,4905.71,5,4,4,LOYALIST
2449,0,290,10866.87,5,5,5,CHAMPION
1686,0,95,1313.76,5,3,2,REGULAR
1041,0,291,7156.7,5,5,5,CHAMPION
1917,0,291,6788,5,5,5,CHAMPION
714,0,294,4117.34,5,5,4,LOYALIST
1717,0,88,1757.9,5,3,3,POTENTIAL LOYALIST
539,0,65,1269.09,5,3,2,REGULAR
2033,0,109,2512.78,5,4,3,POTENTIAL LOYALIST
2056,0,108,2450.8,5,4,3,POTENTIAL LOYALIST
323,0,14,156.99,5,1,1,OCCASIONAL CUSTOMER
1805,0,77,792.2,5,3,2,REGULAR
304,0,304,8586.28,5,5,5,CHAMPION
684,0,107,2052.67,5,4,3,POTENTIAL LOYALIST
681,0,66,2773.19,5,3,4,POTENTIAL LOYALIST
1892,0,307,5532.21,5,5,5,CHAMPION
1637,0,66,1170.13,5,3,2,REGULAR
800,0,443,10426.58,5,5,5,CHAMPION
400,0,310,18494.14,5,5,5,CHAMPION
1997,0,67,4295.68,5,3,4,POTENTIAL LOYALIST
1804,0,311,10251.19,5,5,5,CHAMPION
2270,0,312,4728.67,5,5,4,LOYALIST
2224,0,106,3984.1,5,4,4,LOYALIST
2134,0,89,9129.83,5,3,5,POTENTIAL LOYALIST
898,0,315,8355.23,5,5,5,CHAMPION
27,0,405,5736.24,5,5,5,CHAMPION
1885,0,13,265.35,5,1,1,OCCASIONAL CUSTOMER
1499,0,89,2106.09,5,3,3,POTENTIAL LOYALIST
2115,0,320,14774.86,5,5,5,CHAMPION
2241,0,79,1505.67,5,3,2,REGULAR
2102,0,106,3619.76,5,4,4,LOYALIST
275,0,321,6284.99,5,5,5,CHAMPION
1536,0,164,6960.19,5,5,5,CHAMPION
1718,0,35,868.69,5,2,2,OCCASIONAL CUSTOMER
2095,0,164,3790.49,5,5,4,LOYALIST
218,0,164,9211.72,5,5,5,CHAMPION
1622,0,106,3844.31,5,4,4,LOYALIST
2142,0,106,7631.12,5,4,5,LOYALIST
570,0,35,1400.11,5,2,2,OCCASIONAL CUSTOMER
18,0,163,7118.91,5,4,5,LOYALIST
609,0,162,1665.89,5,4,3,POTENTIAL LOYALIST
2402,0,36,1088.9,5,2,2,OCCASIONAL CUSTOMER
451,0,161,2376.28,5,4,3,POTENTIAL LOYALIST
371,0,161,15716.54,5,4,5,LOYALIST
2322,0,323,23646.92,5,5,5,CHAMPION
1982,0,160,4213.85,5,4,4,LOYALIST
474,0,36,2102.36,5,2,3,OCCASIONAL CUSTOMER
600,0,166,5520.3,5,5,5,CHAMPION
439,0,38,568.21,5,2,1,OCCASIONAL CUSTOMER
1914,0,157,4075.95,5,4,4,LOYALIST
2244,0,324,5477.2,5,5,5,CHAMPION
591,0,325,13534.93,5,5,5,CHAMPION
968,0,167,9805.11,5,5,5,CHAMPION
841,0,157,2550.37,5,4,3,POTENTIAL LOYALIST
2288,0,157,2093.06,5,4,3,POTENTIAL LOYALIST
633,0,167,5493.89,5,5,5,CHAMPION
2058,0,167,5970.57,5,5,5,CHAMPION
1260,0,168,11200.8,5,5,5,CHAMPION
230,0,168,4521.01,5,5,4,LOYALIST
1604,0,156,818.41,5,4,2,REGULAR
1211,0,168,9045.04,5,5,5,CHAMPION
1985,0,156,8605.36,5,4,5,LOYALIST
1769,0,156,7447.28,5,4,5,LOYALIST
1587,0,68,714.61,5,3,1,REGULAR
2075,0,155,4736.51,5,4,4,LOYALIST
956,0,621,10231.93,5,5,5,CHAMPION
2017,0,170,7106.62,5,5,5,CHAMPION
1020,0,171,9561.46,5,5,5,CHAMPION
1454,0,154,4934,5,4,4,LOYALIST
1995,0,154,15332.43,5,4,5,LOYALIST
694,0,154,1756.64,5,4,3,POTENTIAL LOYALIST
1164,0,104,4689.35,5,4,4,LOYALIST
463,0,587,5803.3,5,5,5,CHAMPION
560,0,326,7290.9,5,5,5,CHAMPION
550,0,39,854.91,5,2,2,OCCASIONAL CUSTOMER
957,0,576,3754.9,5,5,4,LOYALIST
295,0,5,149.31,5,1,1,OCCASIONAL CUSTOMER
531,0,40,1060.64,5,2,2,OCCASIONAL CUSTOMER
1612,0,151,8429.05,5,4,5,LOYALIST
1093,0,33,993.76,5,2,2,OCCASIONAL CUSTOMER
543,0,104,3697.55,5,4,4,LOYALIST
1037,0,33,1076.69,5,2,2,OCCASIONAL CUSTOMER
2262,0,151,1491,5,4,2,REGULAR
1845,0,151,12647.61,5,4,5,LOYALIST
2122,0,12,441.84,5,1,1,OCCASIONAL CUSTOMER
1640,0,151,4410.1,5,4,4,LOYALIST
301,0,81,7211.68,5,3,5,POTENTIAL LOYALIST
2261,0,429,13379.78,5,5,5,CHAMPION
1935,0,177,12371.26,5,5,5,CHAMPION
1549,0,177,1988.91,5,5,3,POTENTIAL LOYALIST
324,0,150,8554.87,5,4,5,LOYALIST
1155,0,41,2053.02,5,2,3,OCCASIONAL CUSTOMER
715,0,178,3712.14,5,5,4,LOYALIST
1058,0,563,3280.18,5,5,4,LOYALIST
2245,0,178,4614.02,5,5,4,LOYALIST
761,0,178,9036.01,5,5,5,CHAMPION
1510,0,1300,11211.37,5,5,5,CHAMPION
128,0,41,1381.08,5,2,2,OCCASIONAL CUSTOMER
468,0,334,5835.68,5,5,5,CHAMPION
286,0,41,1245.24,5,2,2,OCCASIONAL CUSTOMER
1812,0,104,1948.99,5,4,3,POTENTIAL LOYALIST
2019,0,337,13160.5,5,5,5,CHAMPION
2486,0,83,3265.52,5,3,4,POTENTIAL LOYALIST
1655,0,41,502.77,5,2,1,OCCASIONAL CUSTOMER
1833,0,83,2991.81,5,3,4,POTENTIAL LOYALIST
1005,0,180,2470.09,5,5,3,POTENTIAL LOYALIST
2338,0,69,2111.55,5,3,3,POTENTIAL LOYALIST
2460,0,32,966.05,5,1,2,OCCASIONAL CUSTOMER
393,0,180,3895.24,5,5,4,LOYALIST
1297,0,147,2733.28,5,4,3,POTENTIAL LOYALIST
1430,0,344,20352.99,5,5,5,CHAMPION
1762,0,344,15360.14,5,5,5,CHAMPION
867,0,182,6088.84,5,5,5,CHAMPION
1146,0,345,8854.64,5,5,5,CHAMPION
345,0,182,5741.08,5,5,5,CHAMPION
1948,0,83,1602.32,5,3,2,REGULAR
2203,0,103,5239.09,5,4,5,LOYALIST
1726,0,182,8131.91,5,5,5,CHAMPION
1857,0,82,1755.3,5,3,3,POTENTIAL LOYALIST
975,0,182,4769.31,5,5,4,LOYALIST
2252,0,346,9489.82,5,5,5,CHAMPION
69,0,183,5704.34,5,5,5,CHAMPION
2206,0,41,502.25,5,2,1,OCCASIONAL CUSTOMER
863,0,146,2183.53,5,4,3,POTENTIAL LOYALIST
443,0,103,2644.21,5,4,3,POTENTIAL LOYALIST
2438,0,184,3061.58,5,5,4,LOYALIST
1125,0,89,691.1,5,3,1,REGULAR
306,0,185,5716.73,5,5,5,CHAMPION
566,0,146,1218.08,5,4,2,REGULAR
1419,0,524,7634.57,5,5,5,CHAMPION
110,0,185,3461.32,5,5,4,LOYALIST
196,0,186,5261.19,5,5,5,CHAMPION
195,0,91,4166.72,5,3,4,POTENTIAL LOYALIST
1160,0,145,4377.96,5,4,4,LOYALIST
1631,0,353,10427.21,5,5,5,CHAMPION
1002,0,30,973.93,5,1,2,OCCASIONAL CUSTOMER
992,0,102,823.35,5,4,2,REGULAR
978,0,71,3014.35,5,3,4,POTENTIAL LOYALIST
1884,0,30,592.73,5,1,1,OCCASIONAL CUSTOMER
1558,0,145,4487.1,5,4,4,LOYALIST
575,0,356,11771.13,5,5,5,CHAMPION
117,0,94,2568.21,5,3,3,POTENTIAL LOYALIST
612,0,144,3978.72,5,4,4,LOYALIST
1369,0,144,3105.71,5,4,4,LOYALIST
2082,0,191,5082.41,5,5,4,LOYALIST
127,0,191,46.582.300.000.000.000.000.000.000,5,5,4,LOYALIST
1735,0,93,3902.77,5,3,4,POTENTIAL LOYALIST
215,0,142,1672.66,5,4,3,POTENTIAL LOYALIST
71,0,90,3376.03,5,3,4,POTENTIAL LOYALIST
1082,0,142,2032.54,5,4,3,POTENTIAL LOYALIST
930,0,43,966.88,5,2,2,OCCASIONAL CUSTOMER
1299,0,192,5959.57,5,5,5,CHAMPION
1994,0,43,1069,5,2,2,OCCASIONAL CUSTOMER
2034,0,140,3118.35,5,4,4,LOYALIST
2085,0,359,12894.57,5,5,5,CHAMPION
674,0,139,4727.57,5,4,4,LOYALIST
406,0,45,1776.65,5,2,3,OCCASIONAL CUSTOMER
